timestamp,open,high,low,close,volume
1787248800,72736.5,72814.9,72396.5,72424.8,515.227521
1787252400,72424.9,72776.0,72331.1,72681.3,400.403117
1787256000,72683.4,73122.6,72593.9,72679.8,460.825743
1787259600,72679.9,72845.9,72555.8,72737.5,249.846089
1787263200,72748.6,72880.7,72487.7,72679.9,250.071879
1787266800,72680.0,73397.7,72662.3,73022.0,676.559666
1787270400,73028.2,73987.0,73020.4,73703.3,879.256843
1787274000,73699.5,75783.9,73661.5,75128.0,1878.588081
1787277600,75128.0,75193.9,74382.5,74435.0,1086.773976
1787281200,74443.6,74877.5,74244.3,74510.5,601.002436
1787284800,74510.5,75044.5,74510.5,75029.2,396.241189
1787288400,75030.4,75499.8,74912.3,75468.0,700.787475
1787292000,75468.1,75741.0,75102.0,75646.5,785.495761
1787295600,75642.8,76917.0,75612.6,76316.5,2118.43257
1787299200,76316.5,79520.0,76257.3,79274.5,1938.305143
1787302800,79252.6,79379.8,77262.1,77914.4,2269.726491
1787306400,77914.5,78251.5,77621.6,77808.8,888.101463
1787310000,77808.3,77858.8,76424.0,76745.1,1372.784024
1787313600,76745.1,77480.0,76540.6,77219.1,1223.952805
1787317200,77219.4,77715.3,76253.1,77262.5,1414.533398
1787320800,77268.7,77441.7,76554.0,77385.4,1156.479131
1787324400,77382.6,77866.0,77170.2,77224.3,1031.464812
1787328000,77205.3,77558.2,76765.2,77471.4,775.23233
1787331600,77471.5,77708.6,77185.9,77384.5,788.993273
1787335200,77384.6,77544.4,76614.2,77137.8,650.574557
1787338800,77137.9,77356.3,76854.2,77029.5,635.001275
1787342400,77029.8,77547.4,76856.4,77522.9,721.77323
1787346000,77522.6,78684.1,77391.7,78510.5,1146.245263
1787349600,78510.5,78759.9,78085.3,78461.9,906.885824
1787353200,78467.2,78725.5,78124.5,78336.1,786.065413
1787356800,78336.0,78500.6,77690.5,77945.5,645.990718
1787360400,77945.6,78230.9,77816.8,77819.4,541.228314
1787364000,77819.5,78557.6,77789.2,78477.3,520.370747
1787367600,78477.2,78835.1,78375.9,78408.5,523.314963
1787371200,78408.6,78821.0,78205.9,78441.7,554.190705
1787374800,78439.6,78592.6,76500.0,77391.0,1981.160406
1787378400,77390.9,77573.4,77001.0,77490.0,496.75757498
1787382000,77490.0,77675.6,77222.5,77296.6,604.707074
1787385600,77298.5,77441.4,77035.0,77202.1,483.211425
1787389200,77202.1,77385.9,76845.9,77060.7,466.752998
1787392800,77060.7,77185.9,76533.4,76974.3,647.696563
1787396400,76974.4,77207.7,76815.6,77130.1,373.885388
1787400000,77130.1,77386.4,77078.7,77300.0,282.819614
1787403600,77300.1,77363.9,77103.6,77284.8,259.549748
1787407200,77284.8,77316.9,76928.6,77010.2,275.310842
1787410800,77010.2,77103.9,76880.1,76984.9,259.435164
1787414400,76985.0,77555.5,76958.6,77287.5,329.711669
1787418000,77287.5,77371.8,77077.8,77275.1,223.708022
1787421600,77275.2,77352.4,77134.2,77257.5,114.870429
1787425200,77257.6,77469.8,77202.9,77418.0,127.003619
1787428800,77418.0,77460.1,77259.0,77311.8,98.952746
1787432400,77302.9,77312.6,76823.0,76854.3,191.836876
1787436000,76854.2,77156.3,76770.2,76999.0,281.817131
1787439600,76999.0,77131.9,76900.3,77078.0,155.448839
1787443200,77078.1,77359.5,77042.7,77307.5,164.978898
1787446800,77307.4,77402.7,77158.1,77198.1,187.81568
1787450400,77198.2,77222.5,77005.6,77077.0,153.241504
1787454000,77077.0,77137.1,76833.3,76927.8,204.466857
1787457600,76927.9,77029.0,76457.7,76599.7,459.845794
1787461200,76599.6,76733.1,75560.0,76054.9,1234.949349
1787464800,76055.0,76359.1,75880.0,76100.7,389.215656
1787468400,76102.0,76351.2,75903.9,76001.8,253.703425
1787472000,76004.3,76652.0,75945.2,76483.1,430.169354
1787475600,76483.1,76633.5,76461.3,76538.2,207.325651
1787479200,76538.2,76916.8,76528.9,76779.5,274.657935
1787482800,76779.6,77385.6,76730.3,77301.8,552.760798
1787486400,77301.8,77302.0,77000.1,77202.4,365.694926
1787490000,77202.5,77754.3,77189.9,77477.9,539.33882
1787493600,77478.0,77642.1,76789.9,77191.0,516.817089
1787497200,77191.1,77331.7,76921.4,77147.9,273.846737
1787500800,77147.9,77471.7,77147.9,77416.7,145.376564
1787504400,77416.7,77446.1,77152.2,77177.7,189.581836
1787508000,77177.7,77399.3,77106.6,77336.8,179.031691
1787511600,77336.8,77477.1,77248.6,77336.0,129.779526
1787515200,77336.0,77450.0,77192.5,77395.2,89.658064
1787518800,77395.2,78050.8,77395.2,77838.8,563.057993
1787522400,77838.8,77982.9,77566.2,77599.2,335.327831
1787526000,77599.3,77824.4,77289.3,77726.9,390.192436
1787529600,77727.0,77739.6,77150.4,77680.6,478.753253
1787533200,77680.6,77714.8,76905.6,76909.0,534.083649
1787536800,76908.9,77545.3,76868.1,77474.2,486.645704
1787540400,77481.5,77521.8,76928.8,76936.6,454.162251
1787544000,76936.6,77249.7,76666.7,76896.8,379.85002
1787547600,76896.9,77229.9,76846.6,77151.2,499.653045
1787551200,77151.2,77523.6,77067.5,77469.2,362.177791
1787554800,77469.2,77785.4,77286.8,77315.6,338.823815
1787558400,77315.7,77415.6,76834.1,77045.4,395.914195
1787562000,77038.3,77593.2,77035.0,77545.5,280.60378
1787565600,77545.4,78013.3,77532.9,77615.9,503.871374
1787569200,77616.0,78600.0,77445.1,78438.4,791.699977
1787572800,78438.6,79324.6,77975.7,79157.2,910.357838
1787576400,79157.2,79421.2,77864.7,78593.7,1628.954703
1787580000,78598.0,79837.1,78594.6,79506.7,1458.19678
1787583600,79506.7,80000.0,78821.1,79097.6,1419.221994
1787587200,79097.6,79860.8,78901.5,79051.3,949.606182
1787590800,79051.4,79197.0,78464.2,78764.8,1142.020553
1787594400,78764.8,79081.8,78713.8,78930.6,387.895989
1787598000,78935.8,79117.0,78596.0,78751.9,527.925428
1787601600,78752.0,78998.2,78553.9,78932.3,274.383134
1787605200,78936.5,79045.0,78847.9,78982.4,155.944528
1787608800,78982.5,78994.3,78694.6,78741.4,136.681737
1787612400,78742.3,79005.1,78623.7,78984.9,164.10432
1787616000,78984.9,79885.8,78711.1,79735.6,502.567427
1787619600,79735.6,79980.0,79480.0,79819.7,633.318005
1787623200,79827.8,81269.2,79730.9,80642.9,1196.528015
1787626800,80643.0,80951.6,80315.3,80480.6,722.694084
1787630400,80480.6,80606.6,80151.1,80364.1,599.47718
1787634000,80364.2,80820.2,80316.8,80733.3,440.250277
1787637600,80737.7,80919.9,80400.0,80565.1,308.283211
1787641200,80568.1,80806.2,79347.8,79701.1,728.109342
1787644800,79701.1,80246.3,79612.5,79933.4,597.65549
1787648400,79936.8,79957.6,78876.9,79195.3,627.071415
1787652000,79195.3,79481.6,78989.7,79309.9,491.333874
1787655600,79311.7,79474.1,79047.4,79123.9,337.240015
1787659200,79123.9,79176.8,78646.5,78988.2,548.587679
1787662800,78988.2,79224.2,78113.5,78654.7,768.428976
1787666400,78654.7,79379.5,78529.4,79232.2,610.954354
1787670000,79241.6,79534.3,79020.5,79496.3,397.472036
1787673600,79496.3,79570.1,79075.3,79145.1,228.382729
1787677200,79145.1,79252.3,78751.3,79231.8,257.393986
1787680800,79231.9,79377.6,79052.3,79123.0,172.389643
1787684400,79123.0,79233.7,78731.9,78919.9,149.261178
1787688000,78920.0,78981.8,78169.6,78204.5,337.989728
1787691600,78204.4,78667.7,77865.0,78565.8,476.81791
1787695200,78565.7,79009.3,78565.7,78890.5,196.516009
1787698800,78890.5,78976.9,78394.0,78523.0,197.288274
1787702400,78529.9,78711.2,78309.7,78636.2,256.2179
1787706000,78625.7,78956.4,78602.4,78807.7,206.209804
1787709600,78815.4,79235.9,78741.5,79109.5,158.67207598
1787713200,79109.4,79181.2,78894.4,79079.6,162.740877
1787716800,79079.5,79190.5,78784.5,78817.8,183.389448
1787720400,78817.9,79132.6,78635.7,79090.8,190.117313
1787724000,79090.8,79207.5,78811.0,78945.2,140.002523
1787727600,78945.0,79095.0,78865.2,78929.7,148.883373
1787731200,78929.7,79116.8,78601.7,78706.4,149.29396
1787734800,78711.1,78870.8,78248.1,78449.2,275.402668
1787738400,78443.3,78877.9,78289.8,78724.5,161.172249
1787742000,78724.4,78783.1,78311.2,78488.7,116.848312
1787745600,78488.8,78707.8,77942.8,78314.1,331.359241
1787749200,78314.0,78552.8,77913.2,78450.4,356.942042
1787752800,78450.4,78597.6,77777.0,77800.5,475.768776
1787756400,77800.5,78161.6,77638.6,78009.3,373.187613
1787760000,78009.2,78163.2,77860.7,77995.5,174.972484
1787763600,77995.6,78600.0,77993.4,78439.8,228.579914
1787767200,78439.8,78655.8,78280.3,78474.4,127.98566
1787770800,78474.5,78569.3,78285.4,78469.2,116.384299
1787774400,78469.3,78518.0,78200.1,78449.9,76.994177
1787778000,78450.0,78841.9,78381.6,78721.2,139.969808
1787781600,78722.0,78978.3,78560.1,78713.9,117.903629
1787785200,78707.3,79171.1,78647.0,79027.1,201.009748
1787788800,79027.3,79027.3,78686.4,78686.4,135.40314
1787792400,78685.6,79013.2,78553.8,78907.3,175.070062
1787796000,78907.3,78974.5,78709.5,78731.6,67.816719
1787799600,78731.5,78987.4,78647.6,78834.3,137.783616
1787803200,78834.3,78893.1,78687.6,78774.7,88.593798
1787806800,78774.8,78922.8,78602.9,78909.8,104.525104
1787810400,78903.6,78903.6,78603.0,78825.5,126.447901
1787814000,78808.1,79097.8,78750.7,79083.0,104.585274
1787817600,79083.0,80021.1,79045.6,79763.1,575.556092
1787821200,79759.3,80520.9,79683.9,79988.4,465.284731
1787824800,79988.4,80156.8,79345.7,79620.3,353.174756
1787828400,79627.2,79768.5,79193.6,79480.5,514.659215
1787832000,79480.5,79587.8,79265.5,79279.5,127.186135
1787835600,79279.5,79570.1,78927.8,79536.5,392.067281
1787839200,79535.3,80390.0,79360.9,80207.5,507.154723
1787842800,80207.6,80799.9,80093.3,80302.1,684.19145
1787846400,80302.1,80627.8,80192.6,80366.1,321.304698
1787850000,80366.2,80857.2,80234.2,80440.8,367.030901
1787853600,80440.8,80440.8,79746.7,80159.4,264.563374
1787857200,80160.0,80297.0,79883.3,79919.0,155.947368
1787860800,79919.1,80117.1,79887.5,80093.4,93.114939
1787864400,80093.4,80183.9,79978.5,80183.9,97.594278
1787868000,80188.0,80432.2,80154.5,80300.3,94.127965
1787871600,80300.2,80391.6,80138.6,80253.4,77.727182
1787875200,80256.4,80700.0,80155.7,80572.7,165.759188
1787878800,80575.8,81473.2,80431.7,80501.3,756.631349
1787882400,80497.7,80500.1,79734.1,79930.0,456.825599
1787886000,79930.1,80053.2,79765.2,79806.3,200.384705
1787889600,79806.3,79965.4,79602.8,79641.5,178.013306
1787893200,79641.6,79869.0,79556.6,79691.2,166.758028
1787896800,79691.3,79992.0,79691.3,79898.9,77.303257
1787900400,79904.9,79904.9,79580.2,79667.1,307.026289
1787904000,79667.0,79843.5,79477.8,79506.6,545.513596
1787907600,79506.5,79510.8,79250.0,79278.8,231.483727
1787911200,79280.8,79567.8,79002.0,79562.0,197.761269
1787914800,79561.9,79764.9,79548.5,79602.7,156.048331
1787918400,79602.7,79720.6,79300.7,79415.3,120.80828
1787922000,79411.3,79546.6,79034.5,79334.9,392.642628
1787925600,79334.9,79705.8,78433.6,79546.2,1255.840472
1787929200,79553.8,79824.0,78314.3,78325.5,539.596718
1787932800,78325.5,78400.8,76890.3,77792.1,1497.9703
1787936400,77785.7,78120.8,77659.5,77910.7,389.488745
1787940000,77910.7,77937.1,77267.5,77554.1,305.947067
1787943600,77554.2,77799.4,77377.1,77570.0,258.999296
1787947200,77577.3,77610.9,77314.6,77409.0,158.711034
1787950800,77409.0,77532.1,77259.7,77365.3,108.589533
1787954400,77365.3,77770.7,77343.3,77762.9,113.139374
1787958000,77755.1,77845.5,77642.4,77845.4,89.584481
1787961600,77845.5,77946.6,77722.4,77722.6,77.57616
1787965200,77721.5,77839.2,77632.7,77798.9,82.616702
1787968800,77799.0,77822.7,77576.1,77670.7,65.806609
1787972400,77670.7,77724.9,77500.6,77508.7,83.636803
1787976000,77511.5,77669.9,77511.5,77646.9,39.523324
1787979600,77647.0,77719.2,77605.0,77637.5,45.565623
1787983200,77637.5,77641.9,77379.2,77461.9,159.12666516
1787986800,77461.9,77667.0,77439.5,77626.0,194.104488
1787990400,77626.0,77632.7,77480.2,77632.7,85.722689
1787994000,77635.4,77750.0,77558.2,77653.2,48.045679
1787997600,77653.2,77728.6,77521.1,77641.0,36.474244
1788001200,77641.0,77731.4,77570.4,77588.1,22.778332
1788004800,77588.1,77658.2,77508.6,77586.0,26.543772
1788008400,77586.0,77719.2,77566.6,77707.6,85.269423
1788012000,77707.6,78153.1,77661.9,78009.9,200.682913
1788015600,78010.0,78016.7,77810.3,77861.4,90.796171
1788019200,77861.4,78117.5,77854.0,78029.3,128.619715
1788022800,78029.2,78100.3,77900.4,78098.1,149.631823
1788026400,78098.2,78254.9,78016.8,78166.4,78.918456
1788030000,78166.5,78336.3,78138.4,78183.7,55.696471
1788033600,78183.8,78292.1,78120.1,78129.7,34.264474
1788037200,78129.8,78206.9,78060.6,78164.4,59.665709
1788040800,78164.5,78236.8,78081.0,78226.2,46.08854
1788044400,78226.3,78280.0,78193.5,78230.7,34.058137
1788048000,78230.8,78319.7,78144.6,78184.1,33.572843
1788051600,78181.3,78191.9,77987.5,78074.9,77.022134
1788055200,78074.9,78171.4,78010.5,78099.8,49.241729
1788058800,78099.9,78229.9,78057.1,78137.3,58.44107
1788062400,78137.3,78215.5,78000.0,78108.9,57.702698
1788066000,78108.9,78218.2,78108.8,78132.6,21.827521
1788069600,78132.6,78300.0,78108.5,78282.6,49.102684
1788073200,78282.6,78297.0,78108.5,78110.4,27.741561
1788076800,78110.5,78200.5,78029.2,78074.1,35.582594
1788080400,78074.0,78118.2,77984.5,78001.7,38.746747
1788084000,78001.2,78149.9,77966.7,78146.2,31.936479
1788087600,78146.2,78244.2,78113.4,78171.2,29.678338
1788091200,78171.5,78849.3,78171.5,78781.2,278.982744
1788094800,78781.1,78966.2,78586.2,78855.3,161.394006
1788098400,78845.5,78943.2,78720.6,78780.1,99.473372
1788102000,78780.2,78910.6,78623.6,78824.1,119.406691
1788105600,78824.2,79399.6,78742.8,79335.1,274.638911
1788109200,79335.0,79339.2,78775.9,79019.0,213.013556
1788112800,79018.9,79170.4,78775.2,79033.1,85.329469
1788116400,79033.1,79042.6,78723.7,78856.8,62.216206
1788120000,78856.9,78924.2,78439.0,78594.4,103.707788
1788123600,78594.4,78731.9,78215.6,78655.3,194.549563
1788127200,78655.3,78801.5,78282.4,78423.3,122.156833
1788130800,78423.2,78448.0,76999.9,77683.4,621.149506
1788134400,77683.3,78179.0,77439.8,77933.7,303.988345
1788138000,77933.8,77998.5,77567.7,77639.0,190.565682
1788141600,77643.3,78002.9,77382.1,77466.8,143.700282
1788145200,77472.9,77865.6,77385.7,77753.3,106.703632
1788148800,77753.3,77769.6,77459.0,77617.0,128.605908
1788152400,77617.0,78151.3,77511.2,78012.1,172.728894
1788156000,78005.3,78140.5,77861.1,78081.9,217.027527
1788159600,78082.0,78323.7,78024.4,78190.9,168.495309
1788163200,78191.0,78511.3,77977.4,78474.6,156.535348
1788166800,78474.6,78799.9,78391.4,78508.8,213.378738
1788170400,78508.9,78727.2,78318.7,78707.4,130.067104
1788174000,78707.3,78707.4,78296.4,78309.2,127.310194
1788177600,78309.2,78541.6,77694.3,77921.4,326.322862
1788181200,77921.7,78279.1,77725.2,77851.0,384.785057
1788184800,77863.7,78679.9,77752.0,78607.7,354.945391
1788188400,78609.3,78767.2,78215.0,78577.8,368.694321
1788192000,78577.8,78881.3,78521.9,78638.2,181.208071
1788195600,78636.6,79000.0,78498.2,78895.6,238.226653
1788199200,78890.0,79213.5,78778.3,79016.6,138.895939
1788202800,79016.7,79248.8,78853.9,78896.5,128.744138
1788206400,78899.8,79174.9,78790.6,78861.2,82.819194
1788210000,78861.3,79065.0,78731.9,78962.3,73.277264
1788213600,78962.4,79015.7,78582.5,78588.6,50.594561
1788217200,78588.6,78591.3,78400.0,78585.7,84.971569
1788220800,78583.2,78893.7,78555.4,78651.0,111.669767
1788224400,78651.1,78791.6,78372.1,78406.3,207.802688
1788228000,78406.2,78456.1,78184.6,78450.0,230.48279
1788231600,78450.1,78867.9,78402.2,78676.9,172.163845
1788235200,78677.0,78910.8,78650.0,78720.7,106.288598
1788238800,78729.3,79213.6,78729.3,79179.0,154.188739
1788242400,79171.7,79171.7,78742.7,78742.7,144.607102
1788246000,78742.8,78805.5,78508.8,78634.3,203.953431
1788249600,78634.4,78663.8,77825.9,77880.0,978.939104
1788253200,77880.0,78055.9,77783.4,77913.8,403.438071
1788256800,77913.9,78193.8,77757.1,78025.6,182.11062
1788260400,78025.6,78196.9,77888.2,78091.1,147.023757
1788264000,78091.2,78158.2,77743.0,78002.5,227.942705
1788267600,78002.6,78200.0,77511.2,78075.3,825.452272
1788271200,78075.3,78418.0,78051.3,78162.9,385.59741
1788274800,78168.2,78168.3,77726.4,77914.2,251.319846
1788278400,77918.3,77969.1,77315.7,77596.3,399.7873
1788282000,77596.3,77716.2,77239.3,77264.4,223.838935
1788285600,77267.8,77318.0,76420.0,77149.5,924.076323
1788289200,77155.4,77467.5,77108.7,77309.0,250.224292
1788292800,77311.5,77471.5,77231.1,77446.3,130.566026
1788296400,77446.2,77514.1,76917.3,77210.2,250.887719
1788300000,77210.2,77358.3,77027.1,77276.2,128.459392
1788303600,77276.2,77630.2,77211.6,77437.4,166.513681
1788307200,77437.5,77512.4,77131.5,77212.1,267.98341
1788310800,77212.1,77372.7,76720.0,77014.3,311.264358
1788314400,77005.3,77339.6,76944.8,77328.4,272.72085
1788318000,77328.4,77791.4,77309.6,77556.0,338.74015
1788321600,77556.0,77605.2,77291.7,77560.6,124.043946
1788325200,77560.7,77756.6,77428.5,77650.7,181.551518
1788328800,77651.0,77721.0,77461.2,77602.3,274.963731
1788332400,77604.5,77758.6,77474.0,77474.1,156.462085
1788336000,77474.1,77552.6,76745.7,76848.2,286.364251
1788339600,76848.2,77049.4,76486.1,76757.3,466.565917
1788343200,76757.4,76761.0,76257.6,76678.3,431.156632
1788346800,76678.2,76835.2,76350.6,76826.5,427.431019
1788350400,76823.7,77049.3,76610.9,76612.4,266.990535
1788354000,76612.4,77438.2,76612.4,77149.6,520.615738
1788357600,77149.6,77489.2,77009.8,77062.7,480.175171
1788361200,77062.7,77384.7,76740.9,77292.0,493.066081
1788364800,77291.9,77574.8,77175.4,77175.5,324.996963
1788368400,77175.4,77401.3,76957.1,77385.2,235.385953
1788372000,77385.2,77520.0,77291.6,77379.9,135.332295
1788375600,77379.9,77415.1,77120.7,77340.6,174.733077
1788379200,77338.6,77521.8,77207.1,77405.2,164.532099
1788382800,77405.2,77443.0,77237.0,77288.6,103.363849
1788386400,77288.5,77288.5,77017.5,77034.1,81.291933
1788390000,77034.2,77365.7,77016.1,77335.7,74.597537
1788393600,77335.7,77395.3,76981.6,77065.9,201.026281
1788397200,77064.0,77537.7,76965.9,77346.8,437.904462
1788400800,77346.7,77902.1,77231.7,77814.4,418.616258
1788404400,77823.5,77879.2,77636.1,77701.3,167.841658
1788408000,77701.2,77826.1,77543.8,77770.9,107.799878
1788411600,77774.3,77824.4,77103.6,77812.8,328.83834
1788415200,77812.8,77845.5,77683.4,77830.8,204.238452
1788418800,77824.3,78181.8,77597.9,77656.7,527.434791
1788422400,77665.3,78066.6,77665.3,77842.6,241.011923
1788426000,77842.6,77977.3,77613.2,77613.2,162.877359
1788429600,77613.2,77772.3,77480.1,77737.3,186.320973
1788433200,77737.4,78000.0,77705.6,77947.0,201.300176
1788436800,77944.0,78785.0,77894.0,78653.2,499.250096
1788440400,78653.2,78992.9,78455.1,78842.2,803.948611
1788444000,78842.1,80568.7,78711.1,80553.0,1264.388198
1788447600,80552.9,81367.7,80358.5,81345.0,1545.054409
1788451200,81345.0,81360.1,80621.2,80970.7,724.179679
1788454800,80971.7,81192.0,80885.5,81047.2,384.42387
1788458400,81047.1,81331.2,80898.8,81254.6,284.451918
1788462000,81254.7,81794.1,81167.0,81756.2,488.934802
1788465600,81756.2,81785.6,81384.4,81469.8,352.220045
1788469200,81464.8,82278.2,81299.7,81583.8,771.323525
1788472800,81583.7,81614.0,80907.8,81141.9,420.335166
1788476400,81141.9,81331.2,81083.8,81262.6,245.100098
1788480000,81262.5,81428.2,80963.6,80975.0,442.99039
1788483600,80975.0,81100.0,80762.7,80961.6,346.04248479
1788487200,80961.7,80961.7,80658.5,80830.3,176.429515
1788490800,80830.3,81014.2,80801.4,80850.3,197.786161
1788494400,80843.1,81284.9,80809.2,81071.1,184.138601
1788498000,81071.1,81140.6,80859.1,80996.3,206.820777
1788501600,80994.6,81086.8,80586.6,80803.9,211.855066
1788505200,80803.9,80963.6,80650.0,80661.9,298.059714
1788508800,80662.0,81234.0,80505.4,81147.4,591.00723
1788512400,81155.8,81306.5,80938.3,81052.6,553.67446
1788516000,81052.6,81188.9,80834.2,81183.1,529.75253
1788519600,81188.9,81408.9,81075.9,81227.1,231.328399
1788523200,81227.1,81338.9,79178.1,79460.0,1806.506433
1788526800,79460.0,79702.1,78998.6,79374.1,1021.892222
1788530400,79374.2,79569.9,78654.0,78908.8,814.044377
1788534000,78909.0,79554.8,78800.0,79422.8,386.79434
1788537600,79422.8,79870.8,79377.9,79742.0,328.562015
1788541200,79748.5,79756.1,79387.9,79466.1,193.09466
1788544800,79466.2,79658.7,79466.2,79616.9,68.502567
1788548400,79617.0,79814.9,79617.0,79797.7,117.27605
1788552000,79782.8,79862.2,79663.8,79703.3,113.980059
1788555600,79703.4,79818.4,79522.1,79622.1,142.454803
1788559200,79622.2,79716.9,79622.2,79636.8,105.037245
1788562800,79636.9,79761.0,79596.8,79656.7,36.189864
1788566400,79656.7,79719.2,79557.9,79577.2,78.28011
1788570000,79578.7,79720.0,79538.5,79538.5,120.992209
1788573600,79538.2,79615.6,79480.0,79566.5,126.157663
1788577200,79566.5,79624.7,79513.9,79580.5,47.475469
1788580800,79580.5,79596.1,79500.0,79500.1,45.316659
1788584400,79500.1,79599.4,79445.6,79580.4,70.341908
1788588000,79580.4,79718.1,79580.3,79643.9,187.836765
1788591600,79643.9,79755.1,79638.6,79715.2,197.045051
1788595200,79715.2,79727.0,79565.7,79653.7,84.187379
1788598800,79653.8,79737.6,79608.9,79630.1,35.701516
1788602400,79630.1,79667.9,79593.3,79617.0,41.852908
1788606000,79616.9,79680.2,79609.6,79613.0,34.985981
1788609600,79613.0,79773.3,79612.6,79712.1,59.89153
1788613200,79712.1,79766.2,79551.4,79619.8,85.944368
1788616800,79619.8,79748.7,79619.7,79713.8,35.842701
1788620400,79713.8,79818.6,79680.4,79802.1,69.122592
1788624000,79802.2,80198.7,79745.5,80042.7,175.589866
1788627600,80042.7,80158.9,79965.8,80064.7,274.644914
1788631200,80064.7,80082.0,79931.6,79995.8,84.200328
1788634800,79995.9,79995.9,79711.2,79756.5,70.726713
1788638400,79756.6,79835.9,79694.3,79740.7,144.480798
1788642000,79740.7,79931.6,79730.0,79910.8,62.21097
1788645600,79910.8,79937.9,79752.6,79789.5,60.409282
1788649200,79789.6,79908.9,79705.8,79835.6,108.786941
1788652800,79828.6,79939.2,79828.5,79866.6,53.194055
1788656400,79870.3,80057.8,79870.3,79949.4,186.61219
1788660000,79949.6,80021.8,79867.1,79901.3,99.756777
1788663600,79901.3,80102.9,79890.4,80030.4,74.48648
1788667200,80030.5,80030.5,79855.8,79864.4,59.425469
1788670800,79864.4,80104.9,79790.0,79983.8,113.599778
1788674400,79990.0,79990.5,79694.3,79781.0,93.0972
1788678000,79784.6,79861.9,79581.1,79806.6,206.414793
1788681600,79806.6,79892.0,79760.9,79847.3,96.266437
1788685200,79847.4,79997.9,79807.1,79884.8,88.963913
1788688800,79884.8,80023.8,79884.7,80001.4,43.848184
1788692400,80001.4,80003.9,79900.0,79921.0,69.155188
1788696000,79921.0,80014.0,79866.2,79921.1,59.334867
1788699600,79921.1,79967.4,79766.6,79832.3,107.582838
1788703200,79832.3,79846.6,79241.4,79545.9,307.83731
1788706800,79546.0,79726.0,79394.0,79716.3,119.520712
1788710400,79716.2,79784.2,79612.2,79686.0,66.179311
1788714000,79686.0,79773.2,79584.2,79744.6,64.221808
1788717600,79750.8,79969.5,79750.7,79949.3,59.170552
1788721200,79949.3,79949.3,79799.6,79826.9,39.301849
1788724800,79827.0,79973.3,79777.6,79914.7,58.640329
1788728400,79915.5,80037.5,79880.2,79941.4,77.256116
1788732000,79941.5,80091.7,79649.1,80057.5,156.625341
1788735600,80055.6,80560.2,80009.1,80341.3,394.891115
1788739200,80341.3,80448.5,80060.9,80161.8,288.652169
1788742800,80161.9,80241.0,79824.4,79929.1,318.253144
1788746400,79928.7,80424.6,79798.2,79866.1,220.265722
1788750000,79866.2,79982.5,79571.8,79600.1,227.363707
1788753600,79600.1,79733.4,79544.4,79721.7,181.350067
1788757200,79712.7,79923.8,79667.3,79755.4,168.063737
1788760800,79755.5,79820.3,79654.9,79658.6,83.780841
1788764400,79658.5,79692.2,79007.0,79398.9,525.783991
1788768000,79404.6,79535.6,79394.2,79434.1,189.330972
1788771600,79434.2,79552.7,79298.2,79313.4,144.509536
1788775200,79314.6,79457.5,79314.6,79358.7,114.81896
1788778800,79358.6,79484.9,79283.3,79416.7,94.543609
1788782400,79416.6,79630.1,79404.4,79603.8,100.593656
1788786000,79603.8,79640.0,79314.2,79354.2,219.23903
1788789600,79355.3,79400.1,78963.6,79200.0,309.086954
1788793200,79200.0,79200.1,78683.9,78823.9,374.947618
1788796800,78825.0,79034.5,78811.5,79024.2,132.943988
1788800400,79031.1,79219.9,79015.2,79189.1,65.400541
1788804000,79189.2,79245.9,79100.0,79200.5,64.435267
1788807600,79200.6,79415.1,79152.7,79369.0,60.509087
1788811200,79369.1,79401.5,79176.4,79238.7,68.037992
1788814800,79238.8,79284.1,79162.4,79162.4,64.258129
1788818400,79162.5,79223.8,78803.7,78955.5,145.398785
1788822000,78947.4,79212.0,78932.0,79106.6,115.450076
1788825600,79106.7,79316.3,78968.8,79310.5,197.903569
1788829200,79316.4,79454.6,79266.7,79435.0,181.178656
1788832800,79436.1,79477.7,78934.6,78934.7,159.354288
1788836400,78934.6,78997.5,78726.1,78905.5,218.849971
1788840000,78902.9,78932.5,78683.8,78683.8,123.185197
1788843600,78683.8,78879.0,78555.0,78580.2,371.041393
1788847200,78580.1,78633.7,78264.8,78322.8,452.071375
1788850800,78324.4,78599.9,78186.8,78477.0,598.744088
1788854400,78476.9,78580.4,78284.6,78425.8,255.970303
1788858000,78425.8,78793.4,78333.4,78755.1,769.036094
1788861600,78753.3,78996.0,78568.1,78568.1,202.33552255
1788865200,78568.2,78583.7,78298.3,78422.9,233.445781
1788868800,78422.9,78477.4,78221.5,78449.5,225.52042
1788872400,78449.8,78541.6,77634.1,77961.4,678.832616
1788876000,77961.3,78610.8,77852.0,78556.7,571.465724
1788879600,78556.7,78910.0,78457.3,78905.3,435.365351
1788883200,78905.2,78985.5,78573.9,78734.8,270.493392
1788886800,78734.7,78880.0,78506.8,78506.9,224.667798
1788890400,78506.9,78819.0,78277.3,78438.7,170.083328
1788894000,78438.7,78526.2,78325.1,78446.6,241.042497
1788897600,78444.1,78618.7,78411.3,78495.6,154.343585
1788901200,78495.6,78618.6,78407.4,78492.8,119.795765
1788904800,78492.8,78666.8,78459.4,78557.2,101.427551
1788908400,78557.3,78578.4,78405.2,78455.7,71.546846
1788912000,78455.8,78785.8,78455.8,78778.1,90.324663
1788915600,78778.1,78886.7,78631.6,78886.7,194.392209
1788919200,78886.7,78917.0,78680.0,78724.5,179.53208
